1 0 0.0 1 1
2 53 0.002000093460083008 1 1
3 78 0.00099945068359375 1 1
4 235 0.0039980411529541016 1 1
5 418 0.004999876022338867 1 1
6 500 0.006988525390625 1 1
7 771 0.010999202728271484 1 1
8 974 0.013000011444091797 1 1
9 1126 0.014999628067016602 1 1
10 1439 0.019999980926513672 1 1
11 1548 0.022000789642333984 1 1
12 1662 0.023999691009521484 1 1
13 1859 0.026999950408935547 1 1
14 1864 0.02899932861328125 1 1
15 1982 0.029999732971191406 1 1
16 2126 0.03400087356567383 1 1
17 2413 0.06999993324279785 3 2
18 2591 0.07700014114379883 3 2
19 2641 0.19800710678100586 5 3
20 2763 0.23399782180786133 7 4
21 2832 0.25699949264526367 7 4
22 2845 0.25499844551086426 7 4
23 2858 0.27799153327941895 7 4
24 2903 0.2780008316040039 7 4
25 3077 0.29400110244750977 7 4
26 3172 0.3099997043609619 7 4
27 3616 0.42403435707092285 9 5
28 4030 0.5679957866668701 11 6
29 4048 0.6099996566772461 11 6
30 4190 0.6285257339477539 11 6
31 4209 0.651263952255249 11 6
32 4507 4.254027843475342 13 7
33 4931 4.498026371002197 17 9
34 5340 69.44277429580688 25 13
35 5451 67.80478978157043 25 13
