1 0 0.0 1 1
2 403 0.005001544952392578 1 1
3 776 0.016999483108520508 1 1
4 1518 0.09299969673156738 9 5
5 1975 0.10199999809265137 9 5
6 2541 5.458040237426758 339 170
7 2562 5.9319987297058105 339 170
