1 0 0.0 1 1
2 67 0.002000093460083008 1 1
3 400 0.013000249862670898 1 1
4 734 0.018000125885009766 1 1
5 1110 0.033000946044921875 1 1
6 1549 0.03699970245361328 1 1
7 1748 0.04600024223327637 1 1
8 1979 0.04999995231628418 1 1
9 2440 0.0839993953704834 1 1
10 2812 0.08599996566772461 1 1
11 3058 0.10300087928771973 1 1
12 3226 0.1400001049041748 3 2
13 3577 0.2329998016357422 5 3
14 3596 0.22999978065490723 5 3
15 3814 0.2540097236633301 5 3
16 3849 0.26799964904785156 5 3
17 4327 0.28299999237060547 5 3
18 4475 0.31599926948547363 5 3
19 4488 0.3269984722137451 5 3
20 4885 0.5090007781982422 7 4
21 5157 0.5589988231658936 7 4
22 5592 0.8669998645782471 11 6
23 5633 0.9019999504089355 11 6
24 5983 1.2650001049041748 13 7
25 5985 1.2900002002716064 13 7
26 6329 2.283029556274414 21 11
27 6540 2.4050190448760986 21 11
28 6583 2.6629996299743652 23 12
29 6723 2.7769997119903564 23 12
30 7155 3.1200003623962402 25 13
31 7333 3.2519967555999756 25 13
32 7678 3.6029999256134033 27 14
33 7978 3.7535171508789062 27 14
34 8283 3.9759998321533203 27 14
35 8377 4.1040003299713135 27 14
36 8894 4.5762834548950195 27 14
37 9273 5.1305625438690186 29 15
38 9564 5.5778021812438965 31 16
39 9911 6.897028684616089 37 19
40 10138 7.472535610198975 39 20
41 10202 7.748566389083862 39 20
42 10554 -1 -1 -1
